category,survey_value,year,period,doc_name,zip_path
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Set-Oct-Nov),Cuestionario-Enaho04,2006-44/Cuestionario-Enaho04.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Set-Oct-Nov),Deflactacion,2006-44/Deflactacion.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Set-Oct-Nov),Imputacion-Enaho01,2006-44/Imputacion-Enaho01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Set-Oct-Nov),Imputacion-Enaho01A,2006-44/Imputacion-Enaho01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Set-Oct-Nov),Imputación-Ingreso-Productor-Agropecuario,2006-44/Imputacion-Ingreso-Productor-Agropec.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Set-Oct-Nov),Imputación-Ingreso-Trabajador-Independiente,2006-44/Imputacion-Ingreso-Trabajador-Indepe.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Set-Oct-Nov),Sumaria,2006-44/Sumaria.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Set-Oct-Nov),Relaciones Lógicas Enaho01,2006-44/Relaciones-Logicas-Enaho01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Set-Oct-Nov),Relaciones Lógicas Enaho01A,2006-44/Relaciones-Logicas-Enaho01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Set-Oct-Nov),Relaciones Lógicas Enaho01B,2006-44/Relaciones-Logicas-Enaho01B.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Set-Oct-Nov),Relaciones Lógicas Enaho02,2006-44/Relaciones-Logicas-Enaho02.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Set-Oct-Nov),Relaciones Lógicas Enaho04,2006-44/Relaciones-Logicas-Enaho04.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Oct-Nov-Dic),Diccionario de Datos,2006-45/Diccionario.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Oct-Nov-Dic),Cuestionario-Enaho01,2006-45/Cuestionario-Enaho01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Oct-Nov-Dic),Cuestionario-Enaho01A,2006-45/Cuestionario-Enaho01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Oct-Nov-Dic),Cuestionario-Enaho01B,2006-45/Cuestionario-Enaho01B.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Oct-Nov-Dic),Cuestionario-Enaho02,2006-45/Cuestionario-Enaho02.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Oct-Nov-Dic),Cuestionario-Enaho03,2006-45/Cuestionario-Enaho03.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Oct-Nov-Dic),Cuestionario-Enaho04,2006-45/Cuestionario-Enaho04.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Oct-Nov-Dic),Deflactacion,2006-45/Deflactacion.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Oct-Nov-Dic),Imputacion-Enaho01,2006-45/Imputacion-Enaho01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Oct-Nov-Dic),Imputacion-Enaho01A,2006-45/Imputacion-Enaho01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Oct-Nov-Dic),Imputación-Ingreso-Productor-Agropecuario,2006-45/Imputacion-Ingreso-Productor-Agropec.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Oct-Nov-Dic),Imputación-Ingreso-Trabajador-Independiente,2006-45/Imputacion-Ingreso-Trabajador-Indepe.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Oct-Nov-Dic),Sumaria,2006-45/Sumaria.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Oct-Nov-Dic),Relaciones Lógicas Enaho01,2006-45/Relaciones-Logicas-Enaho01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Oct-Nov-Dic),Relaciones Lógicas Enaho01A,2006-45/Relaciones-Logicas-Enaho01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Oct-Nov-Dic),Relaciones Lógicas Enaho01B,2006-45/Relaciones-Logicas-Enaho01B.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Oct-Nov-Dic),Relaciones Lógicas Enaho02,2006-45/Relaciones-Logicas-Enaho02.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Trimestre Móvil -(Oct-Nov-Dic),Relaciones Lógicas Enaho04,2006-45/Relaciones-Logicas-Enaho04.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Anual - (Ene-Dic),Cuestionario ENAHO.01,2006-55/CUESTIONARIO-ENAHO01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Anual - (Ene-Dic),Cuestionario ENAHO.01A,2006-55/CUESTIONARIO-ENAHO01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Anual - (Ene-Dic),Cuestionario ENAHO.01B,2006-55/CUESTIONARIO-ENAHO01B.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Anual - (Ene-Dic),Cuestionario ENAHO.02,2006-55/CUESTIONARIO-ENAHO02.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Anual - (Ene-Dic),Cuestionario ENAHO.04,2006-55/CUESTIONARIO-ENAHO04.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Anual - (Ene-Dic),Deflactación,2006-55/Deflactacion.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Anual - (Ene-Dic),Diccionario de Datos,2006-55/Diccionario.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Anual - (Ene-Dic),Ficha Técnica,2006-55/FichaTecnica.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Anual - (Ene-Dic),Imputaciones para el Cuestionario ENAHO.01,2006-55/Imputacion-Enaho01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Anual - (Ene-Dic),Imputaciones para Cuestionario ENAHO.01A,2006-55/Imputacion-Enaho01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Anual - (Ene-Dic),Imputaciones para el Módulo - Productor Agropecuario,2006-55/Imputacion-Ingreso-Productor-Agropec.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Anual - (Ene-Dic),Imputaciones para el Módulo - Trabajador Independiente,2006-55/Imputacion-Ingreso-Trabajador-Indepe.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Anual - (Ene-Dic),Informe Técnico de Pobreza,2006-55/Informe-Tecnico-Pobreza.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Anual - (Ene-Dic),Plan de Trabajo,2006-55/Plan-trabajo.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Anual - (Ene-Dic),Procedimiento-Imputacion-Hot-Deck,2006-55/Procedimiento-Imputacion-Hot-Deck.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Anual - (Ene-Dic),Relaciones Lógicas para el Cuestionario ENAHO.01,2006-55/Relaciones-Logicas-Enaho01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Anual - (Ene-Dic),Relaciones Lógicas para el Cuestionario ENAHO.01A,2006-55/Relaciones-Logicas-Enaho01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Anual - (Ene-Dic),Relaciones Lógicas para el Cuestionario ENAHO.01B,2006-55/Relaciones-Logicas-Enaho01B.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Anual - (Ene-Dic),Relaciones Lógicas para el Cuestionario ENAHO.02,2006-55/Relaciones-Logicas-Enaho02.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2006,Anual - (Ene-Dic),Relaciones Lógicas para el Cuestionario ENAHO.04,2006-55/Relaciones-Logicas-Enaho04.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 1,Diccionario de Datos,2007-1/DiccionarioDatos.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 1,Imputaciones para el Cuestionario ENAHO.01,2007-1/IMPUTACIONES-ENAHO01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 1,Imputaciones para Cuestionario ENAHO.01A,2007-1/IMPUTACIONES-ENAHO01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 1,Imputaciones para el Módulo - Trabajador Independiente,2007-1/Imputacion-Ingreso-Trabajador-Indepe.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 1,Imputaciones para el Módulo - Productor Agropecuario,2007-1/Imputacion-Ingreso-Productor-Agropec.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 1,Variables Calculadas - Sumarias,2007-1/Sumaria.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 1,Deflactación,2007-1/Deflactacion.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 1,Relaciones Lógicas para el Cuestionario ENAHO.01,2007-1/Relaciones-Logicas-Enaho01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 1,Relaciones Lógicas para el Cuestionario ENAHO.01A,2007-1/Relaciones-Logicas-Enaho01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 1,Relaciones Lógicas para el Cuestionario ENAHO.01B,2007-1/Relaciones-Logicas-Enaho01B.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 1,Relaciones Lógicas para el Cuestionario ENAHO.02,2007-1/Relaciones-Logicas-Enaho02.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 1,Relaciones Lógicas para el Cuestionario ENAHO.04,2007-1/Relaciones-Logicas-Enaho04.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 1,Cuestionario ENAHO.01,2007-1/CUESTIONARIO-ENAHO01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 1,Cuestionario ENAHO.01A,2007-1/CUESTIONARIO-ENAHO01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 1,Cuestionario ENAHO.01B,2007-1/CUESTIONARIO-ENAHO01B.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 1,Cuestionario ENAHO.02,2007-1/CUESTIONARIO-ENAHO02.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 1,Cuestionario ENAHO.04,2007-1/CUESTIONARIO-ENAHO04.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 2,Diccionario de Datos,2007-2/DiccionarioDatos.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 2,Imputaciones para el Cuestionario ENAHO.01,2007-2/IMPUTACIONES-ENAHO01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 2,Imputaciones para Cuestionario ENAHO.01A,2007-2/IMPUTACIONES-ENAHO01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 2,Imputaciones para el Módulo - Trabajador Independiente,2007-2/Imputacion-Ingreso-Trabajador-Indepe.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 2,Imputaciones para el Módulo - Productor Agropecuario,2007-2/Imputacion-Ingreso-Productor-Agropec.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 2,Variables Calculadas - Sumarias,2007-2/Sumaria.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 2,Deflactación,2007-2/Deflactacion.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 2,Relaciones Lógicas para el Cuestionario ENAHO.01,2007-2/Relaciones-Logicas-Enaho01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 2,Relaciones Lógicas para el Cuestionario ENAHO.01A,2007-2/Relaciones-Logicas-Enaho01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 2,Relaciones Lógicas para el Cuestionario ENAHO.01B,2007-2/Relaciones-Logicas-Enaho01B.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 2,Relaciones Lógicas para el Cuestionario ENAHO.02,2007-2/Relaciones-Logicas-Enaho02.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 2,Relaciones Lógicas para el Cuestionario ENAHO.04,2007-2/Relaciones-Logicas-Enaho04.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 2,Cuestionario ENAHO.01,2007-2/CUESTIONARIO-ENAHO01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 2,Cuestionario ENAHO.01A,2007-2/CUESTIONARIO-ENAHO01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 2,Cuestionario ENAHO.01B,2007-2/CUESTIONARIO-ENAHO01B.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 2,Cuestionario ENAHO.02,2007-2/CUESTIONARIO-ENAHO02.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 2,Cuestionario ENAHO.04,2007-2/CUESTIONARIO-ENAHO04.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 3,Diccionario de Datos,2007-3/DiccionarioDatos.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 3,Imputaciones para el Cuestionario ENAHO.01,2007-3/IMPUTACIONES-ENAHO01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 3,Imputaciones para Cuestionario ENAHO.01A,2007-3/IMPUTACIONES-ENAHO01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 3,Imputaciones para el Módulo - Trabajador Independiente,2007-3/Imputacion-Ingreso-Trabajador-Indepe.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 3,Imputaciones para el Módulo - Productor Agropecuario,2007-3/Imputacion-Ingreso-Productor-Agropec.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 3,Variables Calculadas - Sumarias,2007-3/Sumaria.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 3,Deflactación,2007-3/Deflactacion.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 3,Relaciones Lógicas para el Cuestionario ENAHO.01,2007-3/Relaciones-Logicas-Enaho01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 3,Relaciones Lógicas para el Cuestionario ENAHO.01A,2007-3/Relaciones-Logicas-Enaho01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 3,Relaciones Lógicas para el Cuestionario ENAHO.01B,2007-3/Relaciones-Logicas-Enaho01B.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 3,Relaciones Lógicas para el Cuestionario ENAHO.02,2007-3/Relaciones-Logicas-Enaho02.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 3,Relaciones Lógicas para el Cuestionario ENAHO.04,2007-3/Relaciones-Logicas-Enaho04.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 3,Cuestionario ENAHO.01,2007-3/CUESTIONARIO-ENAHO01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 3,Cuestionario ENAHO.01A,2007-3/CUESTIONARIO-ENAHO01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 3,Cuestionario ENAHO.01B,2007-3/CUESTIONARIO-ENAHO01B.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 3,Cuestionario ENAHO.02,2007-3/CUESTIONARIO-ENAHO02.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 3,Cuestionario ENAHO.04,2007-3/CUESTIONARIO-ENAHO04.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 4,Diccionario de Datos,2007-4/DiccionarioDatos.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 4,Imputaciones para el Cuestionario ENAHO.01,2007-4/IMPUTACIONES-ENAHO01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 4,Imputaciones para Cuestionario ENAHO.01A,2007-4/IMPUTACIONES-ENAHO01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 4,Imputaciones para el Módulo - Trabajador Independiente,2007-4/Imputacion-Ingreso-Trabajador-Indepe.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 4,Imputaciones para el Módulo - Productor Agropecuario,2007-4/Imputacion-Ingreso-Productor-Agropec.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 4,Variables Calculadas - Sumarias,2007-4/Sumaria.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 4,Deflactación,2007-4/Deflactacion.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 4,Relaciones Lógicas para el Cuestionario ENAHO.01,2007-4/Relaciones-Logicas-Enaho01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 4,Relaciones Lógicas para el Cuestionario ENAHO.01A,2007-4/Relaciones-Logicas-Enaho01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 4,Relaciones Lógicas para el Cuestionario ENAHO.01B,2007-4/Relaciones-Logicas-Enaho01B.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 4,Relaciones Lógicas para el Cuestionario ENAHO.02,2007-4/Relaciones-Logicas-Enaho02.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 4,Relaciones Lógicas para el Cuestionario ENAHO.04,2007-4/Relaciones-Logicas-Enaho04.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 4,Cuestionario ENAHO.01,2007-4/CUESTIONARIO-ENAHO01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 4,Cuestionario ENAHO.01A,2007-4/CUESTIONARIO-ENAHO01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 4,Cuestionario ENAHO.01B,2007-4/CUESTIONARIO-ENAHO01B.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 4,Cuestionario ENAHO.02,2007-4/CUESTIONARIO-ENAHO02.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Trimestre 4,Cuestionario ENAHO.04,2007-4/CUESTIONARIO-ENAHO04.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Cuestionario ENAHO.01,2007-55/CUESTIONARIO-ENAHO01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Cuestionario ENAHO.01A,2007-55/CUESTIONARIO-ENAHO01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Cuestionario ENAHO.01B,2007-55/CUESTIONARIO-ENAHO01B.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Cuestionario ENAHO.02,2007-55/CUESTIONARIO-ENAHO02.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Cuestionario ENAHO.04,2007-55/CUESTIONARIO-ENAHO04.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Deflactación,2007-55/Deflactacion.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Diccionario de Datos,2007-55/Diccionario.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Ficha Técnica,2007-55/FichaTecnica.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Imputaciones para el Cuestionario ENAHO.01,2007-55/Imputacion-Enaho01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Imputaciones para Cuestionario ENAHO.01A,2007-55/Imputacion-Enaho01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Imputaciones para el Módulo - Productor Agropecuario,2007-55/Imputacion-Ingreso-Productor-Agropec.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Imputaciones para el Módulo - Trabajador Independiente,2007-55/Imputacion-Ingreso-Trabajador-Indepe.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Informe Técnico de Pobreza,2007-55/Informe-Tecnico-Pobreza.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Plan de Trabajo,2007-55/Plan-trabajo.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Procedimiento-Imputacion-Hot-Deck,2007-55/Procedimiento-Imputacion-Hot-Deck.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Relaciones Lógicas para el Cuestionario ENAHO.01,2007-55/Relaciones-Logicas-Enaho01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Relaciones Lógicas para el Cuestionario ENAHO.01A,2007-55/Relaciones-Logicas-Enaho01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Relaciones Lógicas para el Cuestionario ENAHO.01B,2007-55/Relaciones-Logicas-Enaho01B.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Relaciones Lógicas para el Cuestionario ENAHO.02,2007-55/Relaciones-Logicas-Enaho02.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Relaciones Lógicas para el Cuestionario ENAHO.04,2007-55/Relaciones-Logicas-Enaho04.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Variables Calculadas - Sumarias,2007-55/Sumaria.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2007,Anual - (Ene-Dic),Manual de Encuestador,2007-55/Manual-Encuestador.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2008,Trimestre 1,Diccionario de Datos,2008-1/DiccionarioDatos.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2008,Trimestre 1,Imputaciones para el Cuestionario ENAHO.01,2008-1/IMPUTACIONES-ENAHO01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2008,Trimestre 1,Imputaciones para Cuestionario ENAHO.01A,2008-1/IMPUTACIONES-ENAHO01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2008,Trimestre 1,Imputaciones para el Módulo - Trabajador Independiente,2008-1/Imputacion-Ingreso-Trabajador-Indepe.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2008,Trimestre 1,Imputaciones para el Módulo - Productor Agropecuario,2008-1/Imputacion-Ingreso-Productor-Agropec.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2008,Trimestre 1,Variables Calculadas - Sumarias,2008-1/Sumaria.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2008,Trimestre 1,Deflactación,2008-1/Deflactacion.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2008,Trimestre 1,Relaciones Lógicas para el Cuestionario ENAHO.01,2008-1/Relaciones-Logicas-Enaho01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2008,Trimestre 1,Relaciones Lógicas para el Cuestionario ENAHO.01A,2008-1/Relaciones-Logicas-Enaho01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2008,Trimestre 1,Relaciones Lógicas para el Cuestionario ENAHO.01B,2008-1/Relaciones-Logicas-Enaho01B.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2008,Trimestre 1,Relaciones Lógicas para el Cuestionario ENAHO.02,2008-1/Relaciones-Logicas-Enaho02.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2008,Trimestre 1,Relaciones Lógicas para el Cuestionario ENAHO.04,2008-1/Relaciones-Logicas-Enaho04.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2008,Trimestre 1,Cuestionario ENAHO.01,2008-1/CUESTIONARIO-ENAHO01.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2008,Trimestre 1,Cuestionario ENAHO.01A,2008-1/CUESTIONARIO-ENAHO01A.zip
ENAHO Actualizada,Condiciones de Vida y Pobreza - ENAHO,2008,Trimestre 1,Cuestionario ENAHO.01B,2008-1/CUESTIONARIO-ENAHO01B.zip
